source_label,source,relation,target_label,target
Character,Mimic,HAS_OCCUPATION,Occupation,-
Character,Mimic,HAS_INTELLIGENCE,Stat,63
Character,Mimic,HAS_STRENGTH,Stat,67
Character,Mimic,HAS_SPEED,Stat,47
Character,Mimic,HAS_DURABILITY,Stat,56
Character,Mimic,HAS_POWER,Stat,79
Character,Mimic,HAS_COMBAT,Stat,42
Character,Misfit,HAS_GENDER,Gender,Female
Character,Misfit,HAS_RACE,Race,
Character,Misfit,HAS_ALIGNMENT,Alignment,good
Character,Misfit,HAS_PUBLISHER,Publisher,Batgirl V
Character,Misfit,HAS_OCCUPATION,Occupation,-
Character,Misfit,HAS_INTELLIGENCE,Stat,63
Character,Misfit,HAS_STRENGTH,Stat,32
Character,Misfit,HAS_SPEED,Stat,23
Character,Misfit,HAS_DURABILITY,Stat,80
Character,Misfit,HAS_POWER,Stat,91
Character,Misfit,HAS_COMBAT,Stat,42
Character,Miss Martian,HAS_GENDER,Gender,Female
Character,Miss Martian,HAS_RACE,Race,
Character,Miss Martian,HAS_ALIGNMENT,Alignment,good
Character,Miss Martian,HAS_PUBLISHER,Publisher,DC Comics
Character,Miss Martian,HAS_OCCUPATION,Occupation,Adventurer
Character,Miss Martian,HAS_INTELLIGENCE,Stat,63
Character,Miss Martian,HAS_STRENGTH,Stat,85
Character,Miss Martian,HAS_SPEED,Stat,58
Character,Miss Martian,HAS_DURABILITY,Stat,100
Character,Miss Martian,HAS_POWER,Stat,100
Character,Miss Martian,HAS_COMBAT,Stat,45
Character,Mister Fantastic,HAS_GENDER,Gender,Male
Character,Mister Fantastic,HAS_RACE,Race,Human / Radiation
Character,Mister Fantastic,HAS_ALIGNMENT,Alignment,good
Character,Mister Fantastic,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Mister Fantastic,HAS_OCCUPATION,Occupation,"Scientist, adventurer"
Character,Mister Fantastic,HAS_INTELLIGENCE,Stat,100
Character,Mister Fantastic,HAS_STRENGTH,Stat,10
Character,Mister Fantastic,HAS_SPEED,Stat,18
Character,Mister Fantastic,HAS_DURABILITY,Stat,70
Character,Mister Fantastic,HAS_POWER,Stat,33
Character,Mister Fantastic,HAS_COMBAT,Stat,64
Character,Mister Freeze,HAS_GENDER,Gender,Male
Character,Mister Freeze,HAS_RACE,Race,Human
Character,Mister Freeze,HAS_ALIGNMENT,Alignment,bad
Character,Mister Freeze,HAS_PUBLISHER,Publisher,DC Comics
Character,Mister Freeze,HAS_OCCUPATION,Occupation,-
Character,Mister Freeze,HAS_INTELLIGENCE,Stat,75
Character,Mister Freeze,HAS_STRENGTH,Stat,32
Character,Mister Freeze,HAS_SPEED,Stat,12
Character,Mister Freeze,HAS_DURABILITY,Stat,70
Character,Mister Freeze,HAS_POWER,Stat,37
Character,Mister Freeze,HAS_COMBAT,Stat,28
Character,Mister Knife,HAS_GENDER,Gender,Male
Character,Mister Knife,HAS_RACE,Race,Spartoi
Character,Mister Knife,HAS_ALIGNMENT,Alignment,bad
Character,Mister Knife,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Mister Knife,HAS_OCCUPATION,Occupation,"Crimelord; former emperor, prince"
Character,Mister Knife,HAS_INTELLIGENCE,Stat,75
Character,Mister Knife,HAS_STRENGTH,Stat,10
Character,Mister Knife,HAS_SPEED,Stat,17
Character,Mister Knife,HAS_DURABILITY,Stat,30
Character,Mister Knife,HAS_POWER,Stat,13
Character,Mister Knife,HAS_COMBAT,Stat,65
Character,Mister Mxyzptlk,HAS_GENDER,Gender,Male
Character,Mister Mxyzptlk,HAS_RACE,Race,God / Eternal
Character,Mister Mxyzptlk,HAS_ALIGNMENT,Alignment,bad
Character,Mister Mxyzptlk,HAS_PUBLISHER,Publisher,DC Comics
Character,Mister Mxyzptlk,HAS_OCCUPATION,Occupation,-
Character,Mister Mxyzptlk,HAS_INTELLIGENCE,Stat,100
Character,Mister Mxyzptlk,HAS_STRENGTH,Stat,85
Character,Mister Mxyzptlk,HAS_SPEED,Stat,100
Character,Mister Mxyzptlk,HAS_DURABILITY,Stat,100
Character,Mister Mxyzptlk,HAS_POWER,Stat,100
Character,Mister Mxyzptlk,HAS_COMBAT,Stat,50
Character,Mister Sinister,HAS_GENDER,Gender,Male
Character,Mister Sinister,HAS_RACE,Race,Human / Altered
Character,Mister Sinister,HAS_ALIGNMENT,Alignment,bad
Character,Mister Sinister,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Mister Sinister,HAS_OCCUPATION,Occupation,"Geneticist, Criminal, biologist and mutant-supremacist"
Character,Mister Sinister,HAS_INTELLIGENCE,Stat,100
Character,Mister Sinister,HAS_STRENGTH,Stat,48
Character,Mister Sinister,HAS_SPEED,Stat,46
Character,Mister Sinister,HAS_DURABILITY,Stat,90
Character,Mister Sinister,HAS_POWER,Stat,100
Character,Mister Sinister,HAS_COMBAT,Stat,50
Character,Mister Zsasz,HAS_GENDER,Gender,Male
Character,Mister Zsasz,HAS_RACE,Race,Human
Character,Mister Zsasz,HAS_ALIGNMENT,Alignment,bad
Character,Mister Zsasz,HAS_PUBLISHER,Publisher,DC Comics
Character,Mister Zsasz,HAS_OCCUPATION,Occupation,Serial Killer
Character,Mister Zsasz,HAS_INTELLIGENCE,Stat,88
Character,Mister Zsasz,HAS_STRENGTH,Stat,22
Character,Mister Zsasz,HAS_SPEED,Stat,33
Character,Mister Zsasz,HAS_DURABILITY,Stat,28
Character,Mister Zsasz,HAS_POWER,Stat,18
Character,Mister Zsasz,HAS_COMBAT,Stat,85
Character,Mockingbird,HAS_GENDER,Gender,Female
Character,Mockingbird,HAS_RACE,Race,Human
Character,Mockingbird,HAS_ALIGNMENT,Alignment,good
Character,Mockingbird,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Mockingbird,HAS_OCCUPATION,Occupation,"Adventurer; former counter-terrorist agent, private investigator, government operative, S.H.I.E.L.D. agent, biologist"
Character,Mockingbird,HAS_INTELLIGENCE,Stat,75
Character,Mockingbird,HAS_STRENGTH,Stat,31
Character,Mockingbird,HAS_SPEED,Stat,38
Character,Mockingbird,HAS_DURABILITY,Stat,20
Character,Mockingbird,HAS_POWER,Stat,48
Character,Mockingbird,HAS_COMBAT,Stat,95
Character,MODOK,HAS_GENDER,Gender,Male
Character,MODOK,HAS_RACE,Race,Cyborg
Character,MODOK,HAS_ALIGNMENT,Alignment,bad
Character,MODOK,HAS_PUBLISHER,Publisher,Marvel Comics
Character,MODOK,HAS_OCCUPATION,Occupation,"Would-be conqueror, AIM leader, terrorist; former AIM agent, technician"
Character,MODOK,HAS_INTELLIGENCE,Stat,100
Character,MODOK,HAS_STRENGTH,Stat,18
Character,MODOK,HAS_SPEED,Stat,25
Character,MODOK,HAS_DURABILITY,Stat,25
Character,MODOK,HAS_POWER,Stat,79
Character,MODOK,HAS_COMBAT,Stat,15
Character,Molten Man,HAS_GENDER,Gender,Male
Character,Molten Man,HAS_RACE,Race,
Character,Molten Man,HAS_ALIGNMENT,Alignment,bad
Character,Molten Man,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Molten Man,HAS_OCCUPATION,Occupation,"Security guard for Osborn industries, former criminal, lab assistant"
Character,Molten Man,HAS_INTELLIGENCE,Stat,50
Character,Molten Man,HAS_STRENGTH,Stat,73
Character,Molten Man,HAS_SPEED,Stat,23
Character,Molten Man,HAS_DURABILITY,Stat,84
Character,Molten Man,HAS_POWER,Stat,53
Character,Molten Man,HAS_COMBAT,Stat,56
Character,Monica Dawson,HAS_GENDER,Gender,Female
Character,Monica Dawson,HAS_RACE,Race,
Character,Monica Dawson,HAS_ALIGNMENT,Alignment,good
Character,Monica Dawson,HAS_PUBLISHER,Publisher,NBC - Heroes
Character,Monica Dawson,HAS_OCCUPATION,Occupation,Fast food service
Character,Monica Dawson,HAS_INTELLIGENCE,Stat,50
Character,Monica Dawson,HAS_STRENGTH,Stat,10
Character,Monica Dawson,HAS_SPEED,Stat,35
Character,Monica Dawson,HAS_DURABILITY,Stat,14
Character,Monica Dawson,HAS_POWER,Stat,48
Character,Monica Dawson,HAS_COMBAT,Stat,90
Character,Moon Knight,HAS_GENDER,Gender,Male
Character,Moon Knight,HAS_RACE,Race,Human
Character,Moon Knight,HAS_ALIGNMENT,Alignment,good
Character,Moon Knight,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Moon Knight,HAS_OCCUPATION,Occupation,"Adventurer, entrepreneur; former prize fighter, spy, soldier, mercenary, cab driver"
Character,Moon Knight,HAS_INTELLIGENCE,Stat,50
Character,Moon Knight,HAS_STRENGTH,Stat,36
Character,Moon Knight,HAS_SPEED,Stat,23
Character,Moon Knight,HAS_DURABILITY,Stat,42
Character,Moon Knight,HAS_POWER,Stat,28
Character,Moon Knight,HAS_COMBAT,Stat,75
Character,Moonstone,HAS_GENDER,Gender,Female
Character,Moonstone,HAS_RACE,Race,
Character,Moonstone,HAS_ALIGNMENT,Alignment,bad
Character,Moonstone,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Moonstone,HAS_OCCUPATION,Occupation,"former Adventurer, Psychiatrist"
Character,Moonstone,HAS_INTELLIGENCE,Stat,56
Character,Moonstone,HAS_STRENGTH,Stat,67
Character,Moonstone,HAS_SPEED,Stat,47
Character,Moonstone,HAS_DURABILITY,Stat,52
Character,Moonstone,HAS_POWER,Stat,74
Character,Moonstone,HAS_COMBAT,Stat,80
Character,Morlun,HAS_GENDER,Gender,Male
Character,Morlun,HAS_RACE,Race,
Character,Morlun,HAS_ALIGNMENT,Alignment,bad
Character,Morlun,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Morlun,HAS_OCCUPATION,Occupation,-
Character,Morlun,HAS_INTELLIGENCE,Stat,63
Character,Morlun,HAS_STRENGTH,Stat,60
Character,Morlun,HAS_SPEED,Stat,35
Character,Morlun,HAS_DURABILITY,Stat,42
Character,Morlun,HAS_POWER,Stat,74
Character,Morlun,HAS_COMBAT,Stat,56
Character,Moses Magnum,HAS_GENDER,Gender,Male
Character,Moses Magnum,HAS_RACE,Race,
Character,Moses Magnum,HAS_ALIGNMENT,Alignment,bad
Character,Moses Magnum,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Moses Magnum,HAS_OCCUPATION,Occupation,"Terrorist, president of Magnum Munitions; former ruler of Canaan"
Character,Moses Magnum,HAS_INTELLIGENCE,Stat,75
Character,Moses Magnum,HAS_STRENGTH,Stat,28
Character,Moses Magnum,HAS_SPEED,Stat,12
Character,Moses Magnum,HAS_DURABILITY,Stat,42
Character,Moses Magnum,HAS_POWER,Stat,55
Character,Moses Magnum,HAS_COMBAT,Stat,56
Character,Mr Immortal,HAS_GENDER,Gender,Male
Character,Mr Immortal,HAS_RACE,Race,Mutant
Character,Mr Immortal,HAS_ALIGNMENT,Alignment,good
Character,Mr Immortal,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Mr Immortal,HAS_OCCUPATION,Occupation,-
Character,Mr Immortal,HAS_INTELLIGENCE,Stat,50
Character,Mr Immortal,HAS_STRENGTH,Stat,10
Character,Mr Immortal,HAS_SPEED,Stat,8
Character,Mr Immortal,HAS_DURABILITY,Stat,100
Character,Mr Immortal,HAS_POWER,Stat,69
Character,Mr Immortal,HAS_COMBAT,Stat,30
Character,Mr Incredible,HAS_GENDER,Gender,Male
Character,Mr Incredible,HAS_RACE,Race,Human
Character,Mr Incredible,HAS_ALIGNMENT,Alignment,good
Character,Mr Incredible,HAS_PUBLISHER,Publisher,Dark Horse Comics
Character,Mr Incredible,HAS_OCCUPATION,Occupation,-
Character,Mr Incredible,HAS_INTELLIGENCE,Stat,50
Character,Mr Incredible,HAS_STRENGTH,Stat,83
Character,Mr Incredible,HAS_SPEED,Stat,33
Character,Mr Incredible,HAS_DURABILITY,Stat,95
Character,Mr Incredible,HAS_POWER,Stat,29
Character,Mr Incredible,HAS_COMBAT,Stat,40
Character,Ms Marvel II,HAS_GENDER,Gender,Female
Character,Ms Marvel II,HAS_RACE,Race,
Character,Ms Marvel II,HAS_ALIGNMENT,Alignment,good
Character,Ms Marvel II,HAS_PUBLISHER,Publisher,She-Thing
Character,Ms Marvel II,HAS_OCCUPATION,Occupation,"Wanderer, former adventurer, wrestler, stunt woman, scuba diver, motorcycle performer"
Character,Ms Marvel II,HAS_INTELLIGENCE,Stat,38
Character,Ms Marvel II,HAS_STRENGTH,Stat,63
Character,Ms Marvel II,HAS_SPEED,Stat,23
Character,Ms Marvel II,HAS_DURABILITY,Stat,84
Character,Ms Marvel II,HAS_POWER,Stat,11
Character,Ms Marvel II,HAS_COMBAT,Stat,56
Character,Multiple Man,HAS_GENDER,Gender,Male
Character,Multiple Man,HAS_RACE,Race,
Character,Multiple Man,HAS_ALIGNMENT,Alignment,good
Character,Multiple Man,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Multiple Man,HAS_OCCUPATION,Occupation,"Private investigator (formerly) Farmer, Adventurer"
Character,Multiple Man,HAS_INTELLIGENCE,Stat,63
Character,Multiple Man,HAS_STRENGTH,Stat,11
Character,Multiple Man,HAS_SPEED,Stat,23
Character,Multiple Man,HAS_DURABILITY,Stat,70
Character,Multiple Man,HAS_POWER,Stat,28
Character,Multiple Man,HAS_COMBAT,Stat,62
Character,Mysterio,HAS_GENDER,Gender,Male
Character,Mysterio,HAS_RACE,Race,Human
Character,Mysterio,HAS_ALIGNMENT,Alignment,bad
Character,Mysterio,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Mysterio,HAS_OCCUPATION,Occupation,Criminal; former Hollywood special effects designer and stunt man
Character,Mysterio,HAS_INTELLIGENCE,Stat,81
Character,Mysterio,HAS_STRENGTH,Stat,10
Character,Mysterio,HAS_SPEED,Stat,17
Character,Mysterio,HAS_DURABILITY,Stat,40
Character,Mysterio,HAS_POWER,Stat,82
Character,Mysterio,HAS_COMBAT,Stat,70
Character,Mystique,HAS_GENDER,Gender,Female
Character,Mystique,HAS_RACE,Race,Mutant
Character,Mystique,HAS_ALIGNMENT,Alignment,bad
Character,Mystique,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Mystique,HAS_OCCUPATION,Occupation,"Special operative for Germany and the United States governments, (former) German Freedom Fighter, special operative in the Weapon X Project Team"
Character,Mystique,HAS_INTELLIGENCE,Stat,75
Character,Mystique,HAS_STRENGTH,Stat,12
Character,Mystique,HAS_SPEED,Stat,23
Character,Mystique,HAS_DURABILITY,Stat,64
Character,Mystique,HAS_POWER,Stat,64
Character,Mystique,HAS_COMBAT,Stat,74
Character,Namor,HAS_GENDER,Gender,Male
Character,Namor,HAS_RACE,Race,Atlantean
Character,Namor,HAS_ALIGNMENT,Alignment,good
Character,Namor,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Namor,HAS_OCCUPATION,Occupation,"King of Atlantis, Adventurer; former warrior, commando, CEO"
Character,Namor,HAS_INTELLIGENCE,Stat,69
Character,Namor,HAS_STRENGTH,Stat,95
Character,Namor,HAS_SPEED,Stat,58
Character,Namor,HAS_DURABILITY,Stat,70
Character,Namor,HAS_POWER,Stat,73
Character,Namor,HAS_COMBAT,Stat,85
Character,Namora,HAS_GENDER,Gender,Female
Character,Namora,HAS_RACE,Race,
Character,Namora,HAS_ALIGNMENT,Alignment,good
Character,Namora,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Namora,HAS_OCCUPATION,Occupation,-
Character,Namora,HAS_INTELLIGENCE,Stat,50
Character,Namora,HAS_STRENGTH,Stat,85
Character,Namora,HAS_SPEED,Stat,42
Character,Namora,HAS_DURABILITY,Stat,42
Character,Namora,HAS_POWER,Stat,48
Character,Namora,HAS_COMBAT,Stat,64
Character,Namorita,HAS_GENDER,Gender,Female
Character,Namorita,HAS_RACE,Race,
Character,Namorita,HAS_ALIGNMENT,Alignment,good
Character,Namorita,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Namorita,HAS_OCCUPATION,Occupation,"Superhero, formerly Leader of Atlantis"
Character,Namorita,HAS_INTELLIGENCE,Stat,50
Character,Namorita,HAS_STRENGTH,Stat,72
Character,Namorita,HAS_SPEED,Stat,47
Character,Namorita,HAS_DURABILITY,Stat,70
Character,Namorita,HAS_POWER,Stat,37
Character,Namorita,HAS_COMBAT,Stat,70
Character,Naruto Uzumaki,HAS_GENDER,Gender,Male
Character,Naruto Uzumaki,HAS_RACE,Race,Human
Character,Naruto Uzumaki,HAS_ALIGNMENT,Alignment,good
Character,Naruto Uzumaki,HAS_PUBLISHER,Publisher,Shueisha
Character,Naruto Uzumaki,HAS_OCCUPATION,Occupation,-
Character,Naruto Uzumaki,HAS_INTELLIGENCE,Stat,50
Character,Naruto Uzumaki,HAS_STRENGTH,Stat,80
Character,Naruto Uzumaki,HAS_SPEED,Stat,32
Character,Naruto Uzumaki,HAS_DURABILITY,Stat,80
Character,Naruto Uzumaki,HAS_POWER,Stat,100
Character,Naruto Uzumaki,HAS_COMBAT,Stat,100
Character,Nebula,HAS_GENDER,Gender,Female
Character,Nebula,HAS_RACE,Race,Luphomoid
Character,Nebula,HAS_ALIGNMENT,Alignment,bad
Character,Nebula,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Nebula,HAS_OCCUPATION,Occupation,-
Character,Nebula,HAS_INTELLIGENCE,Stat,63
Character,Nebula,HAS_STRENGTH,Stat,52
Character,Nebula,HAS_SPEED,Stat,13
Character,Nebula,HAS_DURABILITY,Stat,50
Character,Nebula,HAS_POWER,Stat,42
Character,Nebula,HAS_COMBAT,Stat,60
Character,Negasonic Teenage Warhead,HAS_GENDER,Gender,Female
Character,Negasonic Teenage Warhead,HAS_RACE,Race,Mutant
Character,Negasonic Teenage Warhead,HAS_ALIGNMENT,Alignment,good
Character,Negasonic Teenage Warhead,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Negasonic Teenage Warhead,HAS_OCCUPATION,Occupation,-
Character,Negasonic Teenage Warhead,HAS_INTELLIGENCE,Stat,50
Character,Negasonic Teenage Warhead,HAS_STRENGTH,Stat,7
Character,Negasonic Teenage Warhead,HAS_SPEED,Stat,8
Character,Negasonic Teenage Warhead,HAS_DURABILITY,Stat,10
Character,Negasonic Teenage Warhead,HAS_POWER,Stat,45
Character,Negasonic Teenage Warhead,HAS_COMBAT,Stat,35
Character,Nick Fury,HAS_GENDER,Gender,Male
Character,Nick Fury,HAS_RACE,Race,Human
Character,Nick Fury,HAS_ALIGNMENT,Alignment,good
Character,Nick Fury,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Nick Fury,HAS_OCCUPATION,Occupation,"S.H.I.E.L.D. director; former S.H.I.E.L.D. agent, intelligence agent, soldier and commando leader, parachuting instructor, stunt flyer"
Character,Nick Fury,HAS_INTELLIGENCE,Stat,75
Character,Nick Fury,HAS_STRENGTH,Stat,11
Character,Nick Fury,HAS_SPEED,Stat,23
Character,Nick Fury,HAS_DURABILITY,Stat,42
Character,Nick Fury,HAS_POWER,Stat,25
Character,Nick Fury,HAS_COMBAT,Stat,100
Character,Nightcrawler,HAS_GENDER,Gender,Male
Character,Nightcrawler,HAS_RACE,Race,
Character,Nightcrawler,HAS_ALIGNMENT,Alignment,good
Character,Nightcrawler,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Nightcrawler,HAS_OCCUPATION,Occupation,"Adventurer, Teacher"
Character,Nightcrawler,HAS_INTELLIGENCE,Stat,50
Character,Nightcrawler,HAS_STRENGTH,Stat,10
Character,Nightcrawler,HAS_SPEED,Stat,47
Character,Nightcrawler,HAS_DURABILITY,Stat,14
Character,Nightcrawler,HAS_POWER,Stat,76
Character,Nightcrawler,HAS_COMBAT,Stat,80
Character,Nightwing,HAS_GENDER,Gender,Male
Character,Nightwing,HAS_RACE,Race,Human
Character,Nightwing,HAS_ALIGNMENT,Alignment,good
Character,Nightwing,HAS_PUBLISHER,Publisher,Batman II
Character,Nightwing,HAS_OCCUPATION,Occupation,"Vigilante and detective, former police officer, former Circus Acrobat"
Character,Nightwing,HAS_INTELLIGENCE,Stat,88
Character,Nightwing,HAS_STRENGTH,Stat,11
Character,Nightwing,HAS_SPEED,Stat,33
Character,Nightwing,HAS_DURABILITY,Stat,28
Character,Nightwing,HAS_POWER,Stat,36
Character,Nightwing,HAS_COMBAT,Stat,100
Character,Niki Sanders,HAS_GENDER,Gender,Female
Character,Niki Sanders,HAS_RACE,Race,
Character,Niki Sanders,HAS_ALIGNMENT,Alignment,good
Character,Niki Sanders,HAS_PUBLISHER,Publisher,NBC - Heroes
Character,Niki Sanders,HAS_OCCUPATION,Occupation,Former casino worker and online webcam operator; currently an agent of the Company
Character,Niki Sanders,HAS_INTELLIGENCE,Stat,63
Character,Niki Sanders,HAS_STRENGTH,Stat,52
Character,Niki Sanders,HAS_SPEED,Stat,35
Character,Niki Sanders,HAS_DURABILITY,Stat,28
Character,Niki Sanders,HAS_POWER,Stat,37
Character,Niki Sanders,HAS_COMBAT,Stat,56
Character,Nina Theroux,HAS_GENDER,Gender,Female
Character,Nina Theroux,HAS_RACE,Race,Alpha
Character,Nina Theroux,HAS_ALIGNMENT,Alignment,good
Character,Nina Theroux,HAS_PUBLISHER,Publisher,SyFy
Character,Nina Theroux,HAS_OCCUPATION,Occupation,-
Character,Nina Theroux,HAS_INTELLIGENCE,Stat,63
Character,Nina Theroux,HAS_STRENGTH,Stat,5
Character,Nina Theroux,HAS_SPEED,Stat,8
Character,Nina Theroux,HAS_DURABILITY,Stat,10
Character,Nina Theroux,HAS_POWER,Stat,68
Character,Nina Theroux,HAS_COMBAT,Stat,20
Character,Northstar,HAS_GENDER,Gender,Male
Character,Northstar,HAS_RACE,Race,
Character,Northstar,HAS_ALIGNMENT,Alignment,good
Character,Northstar,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Northstar,HAS_OCCUPATION,Occupation,"Former terrorist, adventurer, teacher, businessman, novelist, professional skier, trapeze artist, thief"
Character,Northstar,HAS_INTELLIGENCE,Stat,50
Character,Northstar,HAS_STRENGTH,Stat,18
Character,Northstar,HAS_SPEED,Stat,83
Character,Northstar,HAS_DURABILITY,Stat,56
Character,Northstar,HAS_POWER,Stat,65
Character,Northstar,HAS_COMBAT,Stat,70
Character,Nova,HAS_GENDER,Gender,Male
Character,Nova,HAS_RACE,Race,Human
Character,Nova,HAS_ALIGNMENT,Alignment,good
Character,Nova,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Nova,HAS_OCCUPATION,Occupation,"Superhero, also works parttime at Marvel Burger"
Character,Nova,HAS_INTELLIGENCE,Stat,100
Character,Nova,HAS_STRENGTH,Stat,85
Character,Nova,HAS_SPEED,Stat,75
Character,Nova,HAS_DURABILITY,Stat,100
Character,Nova,HAS_POWER,Stat,100
Character,Nova,HAS_COMBAT,Stat,80
Character,Nova,HAS_GENDER,Gender,Female
Character,Nova,HAS_RACE,Race,Human / Cosmic
Character,Nova,HAS_ALIGNMENT,Alignment,good
Character,Nova,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Nova,HAS_OCCUPATION,Occupation,-
Character,Nova,HAS_INTELLIGENCE,Stat,63
Character,Nova,HAS_STRENGTH,Stat,60
Character,Nova,HAS_SPEED,Stat,100
Character,Nova,HAS_DURABILITY,Stat,100
Character,Nova,HAS_POWER,Stat,100
Character,Nova,HAS_COMBAT,Stat,35
Character,Odin,HAS_GENDER,Gender,Male
Character,Odin,HAS_RACE,Race,God / Eternal
Character,Odin,HAS_ALIGNMENT,Alignment,good
Character,Odin,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Odin,HAS_OCCUPATION,Occupation,"Deity, Monarch of Asgard, Asgardian God of the Sky, Wind, Wisdom, Crafts, Time, and the Dead, Warrior"
Character,Odin,HAS_INTELLIGENCE,Stat,100
Character,Odin,HAS_STRENGTH,Stat,83
Character,Odin,HAS_SPEED,Stat,67
Character,Odin,HAS_DURABILITY,Stat,95
Character,Odin,HAS_POWER,Stat,100
Character,Odin,HAS_COMBAT,Stat,90
Character,Offspring,HAS_GENDER,Gender,Male
Character,Offspring,HAS_RACE,Race,
Character,Offspring,HAS_ALIGNMENT,Alignment,good
Character,Offspring,HAS_PUBLISHER,Publisher,DC Comics
Character,Offspring,HAS_OCCUPATION,Occupation,-
Character,Offspring,HAS_INTELLIGENCE,Stat,50
Character,Offspring,HAS_STRENGTH,Stat,10
Character,Offspring,HAS_SPEED,Stat,35
Character,Offspring,HAS_DURABILITY,Stat,99
Character,Offspring,HAS_POWER,Stat,100
Character,Offspring,HAS_COMBAT,Stat,56
Character,One Punch Man,HAS_GENDER,Gender,Male
Character,One Punch Man,HAS_RACE,Race,Human
Character,One Punch Man,HAS_ALIGNMENT,Alignment,good
Character,One Punch Man,HAS_PUBLISHER,Publisher,Shueisha
